"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU17658"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU2095"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU22904"	"k:Bacteria"	"p:Firmicutes"	"c:Clostridia"	"o:Clostridiales"	"f:Ruminococcaceae"	"UNKNOWN"	"UNKNOWN"
"OTU19482"	"k:Bacteria"	"p:Verrucomicrobia"	"c:OPB35_soil_group"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU11519"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU14441"	"k:Bacteria"	"p:Verrucomicrobia"	"c:OPB35_soil_group"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU11329"	"k:Bacteria"	"p:Planctomycetes"	"c:Phycisphaerae"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU28963"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU4877"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Myxococcales"	"f:27F-1492R"	"UNKNOWN"	"UNKNOWN"
"OTU16124"	"k:Bacteria"	"p:Chlamydiae"	"c:Chlamydiae"	"o:Chlamydiales"	"f:Simkaniaceae"	"g:Candidatus_Rhabdochlamydia"	"UNKNOWN"
"OTU4534"	"k:Bacteria"	"p:Planctomycetes"	"c:Phycisphaerae"	"o:CCM11a"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU16155"	"k:Bacteria"	"p:Verrucomicrobia"	"c:Spartobacteria"	"o:Chthoniobacterales"	"f:Chthoniobacteraceae"	"UNKNOWN"	"UNKNOWN"
"OTU21795"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rickettsiales"	"f:Holosporaceae"	"UNKNOWN"	"UNKNOWN"
"OTU21908"	"k:Bacteria"	"p:Actinobacteria"	"c:Actinobacteria"	"o:PeM15"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU9894"	"k:Bacteria"	"p:Verrucomicrobia"	"c:OPB35_soil_group"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU13322"	"k:Bacteria"	"p:Chlamydiae"	"c:Chlamydiae"	"o:Chlamydiales"	"f:Parachlamydiaceae"	"UNKNOWN"	"UNKNOWN"
"OTU7888"	"k:Bacteria"	"p:Gemmatimonadetes"	"c:Gemmatimonadetes"	"o:Gemmatimonadales"	"f:Gemmatimonadaceae"	"UNKNOWN"	"UNKNOWN"
"OTU24808"	"k:Bacteria"	"p:Actinobacteria"	"c:MB-A2-108"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU2903"	"k:Bacteria"	"p:Chloroflexi"	"c:Anaerolineae"	"o:Anaerolineales"	"f:Anaerolineaceae"	"UNKNOWN"	"UNKNOWN"
"OTU13213"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU7536"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:NKB5"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU19076"	"k:Bacteria"	"p:Verrucomicrobia"	"c:Spartobacteria"	"o:Chthoniobacterales"	"f:DA101_soil_group"	"UNKNOWN"	"UNKNOWN"
"OTU22469"	"k:Bacteria"	"p:Gemmatimonadetes"	"c:Gemmatimonadetes"	"o:Gemmatimonadales"	"f:Gemmatimonadaceae"	"UNKNOWN"	"UNKNOWN"
"OTU8069"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:PHOS-HE51"	"UNKNOWN"	"UNKNOWN"
"OTU12307"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Legionellales"	"f:Coxiellaceae"	"g:Coxiella"	"UNKNOWN"
"OTU7329"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU27606"	"k:Bacteria"	"p:Planctomycetes"	"c:Pla4_lineage"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU21389"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU2534"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:Chitinophagaceae"	"UNKNOWN"	"UNKNOWN"
"OTU1618"	"k:Bacteria"	"p:Planctomycetes"	"c:Phycisphaerae"	"o:Phycisphaerales"	"f:Phycisphaeraceae"	"g:AKYG587"	"UNKNOWN"
"OTU12300"	"k:Bacteria"	"p:Chlorobi"	"c:Ignavibacteria"	"o:Ignavibacteriales"	"f:BSV26"	"UNKNOWN"	"UNKNOWN"
"OTU18996"	"k:Bacteria"	"p:Verrucomicrobia"	"c:OPB35_soil_group"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU15374"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rhizobiales"	"f:JG34-KF-361"	"UNKNOWN"	"UNKNOWN"
"OTU6813"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU2436"	"k:Bacteria"	"p:SM2F11"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU3821"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Myxococcales"	"f:P3OB-42"	"UNKNOWN"	"UNKNOWN"
"OTU2082"	"k:Bacteria"	"p:Planctomycetes"	"c:OM190"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU7899"	"k:Bacteria"	"p:TM6"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU21769"	"k:Bacteria"	"p:Firmicutes"	"c:Clostridia"	"o:Clostridiales"	"f:Christensenellaceae"	"g:Christensenellaceae_R-7_group"	"UNKNOWN"
"OTU20691"	"k:Bacteria"	"p:Chlamydiae"	"c:Chlamydiae"	"o:Chlamydiales"	"f:cvE6"	"UNKNOWN"	"UNKNOWN"
"OTU24786"	"k:Bacteria"	"p:Parcubacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU24768"	"k:Bacteria"	"p:Gracilibacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU11508"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU24348"	"k:Bacteria"	"p:Parcubacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU28051"	"k:Bacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU10300"	"k:Bacteria"	"p:SM2F11"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU23048"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:Chitinophagaceae"	"UNKNOWN"	"UNKNOWN"
"OTU20024"	"k:Bacteria"	"p:Gemmatimonadetes"	"c:Gemmatimonadetes"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU16240"	"k:Bacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU23416"	"k:Bacteria"	"p:Actinobacteria"	"c:Actinobacteria"	"o:Micromonosporales"	"f:Micromonosporaceae"	"g:Actinoplanes"	"UNKNOWN"
"OTU2260"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Myxococcales"	"f:Cystobacteraceae"	"g:Anaeromyxobacter"	"UNKNOWN"
"OTU13687"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Legionellales"	"f:Coxiellaceae"	"g:Aquicella"	"UNKNOWN"
"OTU1303"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Order_Incertae_Sedis"	"f:Family_Incertae_Sedis"	"g:Marinicella"	"UNKNOWN"
"OTU19902"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Legionellales"	"f:Coxiellaceae"	"g:Aquicella"	"UNKNOWN"
"OTU18984"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rhizobiales"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU17582"	"k:Bacteria"	"p:TM6"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU16526"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"g:Planctomyces"	"UNKNOWN"
"OTU10612"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Bdellovibrionales"	"f:Bdellovibrionaceae"	"g:Bdellovibrio"	"UNKNOWN"
"OTU7892"	"k:Bacteria"	"p:Parcubacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU27790"	"k:Bacteria"	"p:Microgenomates"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU8951"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Legionellales"	"f:Coxiellaceae"	"g:Aquicella"	"UNKNOWN"
"OTU22698"	"k:Bacteria"	"p:Hydrogenedentes"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU9728"	"k:Bacteria"	"p:Saccharibacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU11982"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU9212"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:NKB5"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU19811"	"k:Bacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU9969"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU22032"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Myxococcales"	"f:Cystobacteraceae"	"g:Anaeromyxobacter"	"UNKNOWN"
"OTU19004"	"k:Bacteria"	"p:Firmicutes"	"c:Bacilli"	"o:Bacillales"	"f:Paenibacillaceae"	"g:Paenibacillus"	"UNKNOWN"
"OTU10927"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rhizobiales"	"f:Phyllobacteriaceae"	"g:Aliihoeflea"	"UNKNOWN"
"OTU28741"	"k:Bacteria"	"p:Actinobacteria"	"c:TakashiAC-B11"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU17488"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU27803"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"g:Gemmata"	"UNKNOWN"
"OTU15240"	"k:Bacteria"	"p:Chloroflexi"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU24288"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rickettsiales"	"f:SM2D12"	"UNKNOWN"	"UNKNOWN"
"OTU20489"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"g:Pir4_lineage"	"UNKNOWN"
"OTU8938"	"k:Bacteria"	"p:Firmicutes"	"c:Clostridia"	"o:Clostridiales"	"f:Ruminococcaceae"	"g:Ruminiclostridium_1"	"UNKNOWN"
"OTU9792"	"k:Bacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU19886"	"k:Bacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU9965"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rickettsiales"	"f:SM2D12"	"UNKNOWN"	"UNKNOWN"
"OTU10472"	"k:Bacteria"	"p:Elusimicrobia"	"c:Elusimicrobia"	"o:Lineage_IIa"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU4678"	"k:Bacteria"	"p:Parcubacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU9330"	"k:Bacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU3284"	"k:Bacteria"	"p:Parcubacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU23398"	"k:Bacteria"	"p:Verrucomicrobia"	"c:OPB35_soil_group"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU5981"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Bdellovibrionales"	"f:Bdellovibrionaceae"	"g:Bdellovibrio"	"UNKNOWN"
"OTU9946"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Oligoflexales"	"f:Oligoflexaceae"	"UNKNOWN"	"UNKNOWN"
"OTU15274"	"k:Bacteria"	"p:Chlorobi"	"c:Chlorobia"	"o:Chlorobiales"	"f:OPB56"	"UNKNOWN"	"UNKNOWN"
"OTU12885"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:NKB5"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU11098"	"k:Bacteria"	"p:Planctomycetes"	"c:Phycisphaerae"	"o:Phycisphaerales"	"f:Phycisphaeraceae"	"g:SM1A02"	"UNKNOWN"
"OTU10255"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Myxococcales"	"f:BIrii41"	"UNKNOWN"	"UNKNOWN"
"OTU21126"	"k:Bacteria"	"p:Firmicutes"	"c:Bacilli"	"o:Bacillales"	"f:Paenibacillaceae"	"g:Paenibacillus"	"UNKNOWN"
"OTU6804"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Myxococcales"	"f:Sandaracinaceae"	"UNKNOWN"	"UNKNOWN"
"OTU18206"	"k:Bacteria"	"p:Armatimonadetes"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU14233"	"k:Bacteria"	"p:TM6"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU7257"	"k:Bacteria"	"p:Firmicutes"	"c:Negativicutes"	"o:Selenomonadales"	"f:Veillonellaceae"	"g:Sporomusa"	"UNKNOWN"
"OTU13641"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Myxococcales"	"f:Haliangiaceae"	"g:Haliangium"	"UNKNOWN"
"OTU20188"	"k:Bacteria"	"p:Acidobacteria"	"c:Acidobacteria"	"o:Subgroup_6"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU6286"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rickettsiales"	"f:SM2D12"	"UNKNOWN"	"UNKNOWN"
"OTU7729"	"k:Bacteria"	"p:Actinobacteria"	"c:Thermoleophilia"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU28752"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rhizobiales"	"f:Bradyrhizobiaceae"	"g:Bosea"	"UNKNOWN"
"OTU9134"	"k:Bacteria"	"p:WCHB1-60"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU24352"	"k:Bacteria"	"p:Acidobacteria"	"c:Acidobacteria"	"o:Subgroup_3"	"f:Unknown_Family"	"g:Candidatus_Solibacter"	"UNKNOWN"
"OTU16407"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Legionellales"	"f:Legionellaceae"	"g:Legionella"	"UNKNOWN"
"OTU11351"	"k:Bacteria"	"p:Planctomycetes"	"c:Phycisphaerae"	"o:WD2101_soil_group"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU21895"	"k:Bacteria"	"p:Chlamydiae"	"c:Chlamydiae"	"o:Chlamydiales"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU5233"	"k:Bacteria"	"p:TM6"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU10055"	"k:Bacteria"	"p:Acidobacteria"	"c:Subgroup_22"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU10056"	"k:Bacteria"	"p:Elusimicrobia"	"c:Elusimicrobia"	"o:Lineage_IIb"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU3093"	"k:Bacteria"	"p:Verrucomicrobia"	"c:OPB35_soil_group"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU17635"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Sphingomonadales"	"f:Sphingomonadaceae"	"g:Zymomonas"	"UNKNOWN"
"OTU25229"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Xanthomonadales"	"f:Xanthomonadales_Incertae_Sedis"	"g:Acidibacter"	"UNKNOWN"
"OTU20913"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"UNKNOWN"	"UNKNOWN"
"OTU23799"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Desulfuromonadales"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU11333"	"k:Bacteria"	"p:Proteobacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU24793"	"k:Bacteria"	"p:Actinobacteria"	"c:Acidimicrobiia"	"o:Acidimicrobiales"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU9673"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Legionellales"	"f:Coxiellaceae"	"g:Aquicella"	"UNKNOWN"
"OTU6964"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Oligoflexales"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU21735"	"k:Bacteria"	"p:Acidobacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU20737"	"k:Bacteria"	"p:Chlamydiae"	"c:Chlamydiae"	"o:Chlamydiales"	"f:Parachlamydiaceae"	"UNKNOWN"	"UNKNOWN"
"OTU3760"	"k:Bacteria"	"p:Verrucomicrobia"	"c:OPB35_soil_group"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU19146"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:Chitinophagaceae"	"g:Flavisolibacter"	"UNKNOWN"
"OTU24735"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:env.OPS_17"	"UNKNOWN"	"UNKNOWN"
"OTU1219"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:Chitinophagaceae"	"g:Flavisolibacter"	"UNKNOWN"
"OTU5276"	"k:Bacteria"	"p:Armatimonadetes"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU14959"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:Chitinophagaceae"	"g:Flavitalea"	"UNKNOWN"
"OTU11898"	"k:Bacteria"	"p:Bacteroidetes"	"c:Cytophagia"	"o:Cytophagales"	"f:Cytophagaceae"	"g:Fibrella"	"UNKNOWN"
"OTU5529"	"k:Bacteria"	"p:Bacteroidetes"	"c:Cytophagia"	"o:Order_II"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU6526"	"k:Bacteria"	"p:Armatimonadetes"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU21695"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:Sphingobacteriaceae"	"g:Mucilaginibacter"	"UNKNOWN"
"OTU22772"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rhizobiales"	"f:Hyphomicrobiaceae"	"UNKNOWN"	"UNKNOWN"
"OTU16257"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rhodospirillales"	"f:Acetobacteraceae"	"UNKNOWN"	"UNKNOWN"
"OTU17545"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:Chitinophagaceae"	"g:Flavisolibacter"	"UNKNOWN"
"OTU9439"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rhodospirillales"	"f:Rhodospirillaceae"	"UNKNOWN"	"UNKNOWN"
"OTU21530"	"k:Bacteria"	"p:Armatimonadetes"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU20113"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rhizobiales"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU9618"	"k:Bacteria"	"p:Parcubacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU12161"	"k:Bacteria"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU3617"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Legionellales"	"f:Coxiellaceae"	"UNKNOWN"	"UNKNOWN"
"OTU1028"	"k:Bacteria"	"p:Firmicutes"	"c:Clostridia"	"o:Clostridiales"	"f:Family_XVIII"	"UNKNOWN"	"UNKNOWN"
"OTU17775"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"g:Gemmata"	"UNKNOWN"
"OTU9633"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:Chitinophagaceae"	"g:Niabella"	"UNKNOWN"
"OTU16782"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Caulobacterales"	"f:Caulobacteraceae"	"UNKNOWN"	"UNKNOWN"
"OTU20518"	"k:Bacteria"	"p:Verrucomicrobia"	"c:OPB35_soil_group"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU14154"	"k:Bacteria"	"p:Proteobacteria"	"c:Betaproteobacteria"	"o:Nitrosomonadales"	"f:Nitrosomonadaceae"	"UNKNOWN"	"UNKNOWN"
"OTU20193"	"k:Bacteria"	"p:Firmicutes"	"c:Bacilli"	"o:Bacillales"	"f:Bacillaceae"	"g:Oceanobacillus"	"UNKNOWN"
"OTU12165"	"k:Bacteria"	"p:Armatimonadetes"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU12544"	"k:Bacteria"	"p:Planctomycetes"	"c:Planctomycetacia"	"o:Planctomycetales"	"f:Planctomycetaceae"	"g:Gemmata"	"UNKNOWN"
"OTU2448"	"k:Bacteria"	"p:Cyanobacteria"	"c:ML635J-21"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
"OTU6347"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:NS11-12_marine_group"	"UNKNOWN"	"UNKNOWN"
"OTU12000"	"k:Bacteria"	"p:Bacteroidetes"	"c:Bacteroidia"	"o:Bacteroidales"	"f:Prevotellaceae"	"g:Prevotella_7"	"UNKNOWN"
"OTU20819"	"k:Bacteria"	"p:Gemmatimonadetes"	"c:Gemmatimonadetes"	"o:Gemmatimonadales"	"f:Gemmatimonadaceae"	"g:Gemmatimonas"	"UNKNOWN"
"OTU25743"	"k:Bacteria"	"p:Proteobacteria"	"c:Alphaproteobacteria"	"o:Rhodospirillales"	"f:Rhodospirillaceae"	"UNKNOWN"	"UNKNOWN"
"OTU27684"	"k:Bacteria"	"p:Proteobacteria"	"c:Gammaproteobacteria"	"o:Pseudomonadales"	"f:Pseudomonadaceae"	"g:Pseudomonas"	"UNKNOWN"
"OTU11542"	"k:Bacteria"	"p:Proteobacteria"	"c:Deltaproteobacteria"	"o:Myxococcales"	"f:Cystobacteraceae"	"g:Anaeromyxobacter"	"UNKNOWN"
"OTU29741"	"k:Bacteria"	"p:Bacteroidetes"	"c:Sphingobacteriia"	"o:Sphingobacteriales"	"f:Sphingobacteriaceae"	"UNKNOWN"	"UNKNOWN"
"OTU11896"	"k:Bacteria"	"p:Bacteroidetes"	"c:Cytophagia"	"o:Cytophagales"	"f:Cytophagaceae"	"g:Pontibacter"	"s:Pontibacter_sp._LX8"
"OTU15037"	"k:Bacteria"	"p:Gemmatimonadetes"	"c:Gemmatimonadetes"	"o:Gemmatimonadales"	"f:Gemmatimonadaceae"	"g:Gemmatimonas"	"UNKNOWN"
"OTU6341"	"k:Bacteria"	"p:Gemmatimonadetes"	"c:Gemmatimonadetes"	"o:Gemmatimonadales"	"f:Gemmatimonadaceae"	"UNKNOWN"	"UNKNOWN"
"OTU8452"	"k:Bacteria"	"p:SM2F11"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"	"UNKNOWN"
