Feature ID	Taxon	Confidence
OTU17449	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Ga0074140	0.7189064916530622
OTU17453	d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920;g__PALSA-1336;s__PALSA-1336 sp003151625	0.9998900168169903
OTU17454	d__Bacteria	0.9999999689880387
OTU17459	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae	0.9301490220293831
OTU17460	d__Bacteria;p__Myxococcota	0.7164951745046305
OTU17461	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Ga0074140	0.9674500703037117
OTU17462	d__Bacteria;p__Firmicutes_I;c__Bacilli_A	0.9148036494824852
OTU17464	d__Bacteria	0.9973656129300486
OTU17470	d__Bacteria;p__Binatota;c__Binatia;o__Bin18;f__Bin18;g__Bin18;s__Bin18 sp002238415	0.9999961820083155
OTU17473	d__Bacteria	0.9999998794791118
OTU17475	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Gp1-AA112;g__Gp1-AA112;s__Gp1-AA112 sp003225175	0.8207914360731584
OTU17476	d__Bacteria	0.9999098289995886
OTU17477	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__UBA12395;s__UBA12395 sp000996275	0.9040869480967637
OTU17480	d__Bacteria	0.9998482173063715
OTU17483	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	0.9656529298115002
OTU17486	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Z2-YC6860;s__Z2-YC6860 sp001579845	0.8740890922536139
OTU17488	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Singulisphaera	0.8569405581366543
OTU17493	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9164692212874754
OTU17495	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella	0.977054859873034
OTU17498	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__Zambryskibacteraceae	0.7932236701679154
OTU17504	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides allogilvus	0.9714186402758146
OTU17507	d__Bacteria	0.999988504310903
OTU17512	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus	0.950129162810009
OTU17518	d__Bacteria	0.999999289892974
OTU17520	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA923;g__UBA923;s__UBA923 sp002387735	0.9998824620445136
OTU17531	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__OEMS01;s__OEMS01 sp900199405	0.9990115151573971
OTU17533	d__Bacteria	0.9999992072343479
OTU17535	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	0.8129854468391929
OTU17542	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae	0.7226102474445739
OTU17543	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas phototrophica	0.8611002476877028
OTU17545	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;s__Flavisolibacter ginsengisoli	0.9998838180283692
OTU17546	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__Haliangium ochraceum	0.9243387401445433
OTU17547	d__Bacteria	0.9998207967379671
OTU17548	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__Niastella populi	0.9842843811660866
OTU17552	d__Bacteria	0.9999968117744484
OTU17554	d__Bacteria	0.9999994658128141
OTU17558	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Ga0074140;g__2-02-FULL-49-12;s__2-02-FULL-49-12 sp001796315	0.8841241901913003
OTU17559	d__Bacteria	0.9987830520775122
OTU17560	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA1018;g__XYD1-FULL-53-11;s__XYD1-FULL-53-11 sp001770165	0.9999209569718703
OTU17565	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales	0.9999999885820501
OTU17566	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9721958259944934
OTU17572	d__Bacteria;p__Binatota;c__Binatia;o__HRBIN30;f__HRBIN30;g__HRBIN30;s__HRBIN30 sp002898795	0.9992253172484324
OTU17573	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Ga0074140;g__Ga0074140;s__Ga0074140 sp001464115	0.8464483934057031
OTU17578	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__UBA1565;f__UBA9628;g__UBA9628;s__UBA9628 sp003452935	0.9999990426263601
OTU17579	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__PALSA-1347;s__PALSA-1347 sp003136315	0.9999783199223031
OTU17580	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9999507338762553
OTU17581	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9999713333178495
OTU17582	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__Vermiphilus;s__Vermiphilus pyriformis	0.8905889847533889
OTU17584	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata obscuriglobus	0.977694249038834
OTU17587	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Planctomycetaceae;g__Rubinisphaera;s__Rubinisphaera brasiliensis	0.7726486056761251
OTU17590	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales	0.9942521365524793
OTU17591	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9997669502374873
OTU17592	d__Bacteria;p__Planctomycetota;c__UBA8108;o__UBA8108;f__UBA8108;g__UBA8108	0.7333437587640312
OTU17597	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Chryseolinea;s__Chryseolinea serpens	0.9946738226431737
OTU17598	d__Bacteria	0.9951182720724583
OTU17602	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	0.9999660105843704
OTU17603	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosospira	0.7444483788804979
OTU17604	d__Bacteria	0.9999987956512462
OTU17608	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Chryseolinea;s__Chryseolinea serpens	0.8017258709481588
OTU17614	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__OLB9 sp001567255	0.9617421034829411
OTU17615	d__Bacteria	0.9991231435066267
OTU17616	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__AV2;g__AV2;s__AV2 sp003218935	0.7445090024325169
OTU17619	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA9655;f__UBA9655;g__UBA9655;s__UBA9655 sp001767835	0.9999744741874731
OTU17621	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__Vermiphilus;s__Vermiphilus pyriformis	0.9830376493733796
OTU17623	d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__O2-02-FULL-48-8;g__2-01-FULL-44-21;s__2-01-FULL-44-21 sp001777655	0.9994703057101227
OTU17624	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__UBA4664;s__UBA4664 sp002415345	0.9516423724129655
OTU17627	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9978930283764472
OTU17628	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__UBA6659;s__UBA6659 sp002344135	0.7230749575265543
OTU17629	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Ga0074137;s__Ga0074137 sp001464715	0.9605978561270325
OTU17630	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Chondromyces	0.8449074390456531
OTU17633	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA1018;g__XYD1-FULL-53-11;s__XYD1-FULL-53-11 sp001770165	0.9999436475950668
OTU17635	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_G;s__Sphingomonas_G montana	0.8814275574365315
OTU17636	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus	0.9922781138260273
OTU17642	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA9973;g__UBA9973;s__UBA9973 sp000989515	0.9909066439852758
OTU17643	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.9110624582452305
OTU17644	d__Bacteria	0.998923421905917
OTU17646	d__Bacteria	0.9994357283317021
OTU17648	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__Luteitalea pratensis	0.9956163934642586
OTU17649	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales	0.7523494800000705
OTU17650	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__UBA9579;g__UBA9579;s__UBA9579 sp001784615	0.8431548173886996
OTU17651	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__OLB7;f__OLB7;g__OLB7;s__OLB7 sp001567195	0.9999983847190891
OTU17655	d__Bacteria	0.9973527639169705
OTU17656	d__Bacteria;p__Verrucomicrobiota_A;c__Chlamydiia;o__Parachlamydiales;f__Parachlamydiaceae;g__Neochlamydia;s__Neochlamydia sp000813665	0.938691455087828
OTU17657	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter_A	0.9979267281499423
OTU17658	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.8339729892301908
OTU17659	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA9933;g__UBA9933	0.8310241254123394
OTU17661	d__Bacteria	0.9981896646905748
OTU17662	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__SCN-69-37;s__SCN-69-37 sp001724025	0.9975459272162787
OTU17677	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9999469674169171
OTU17679	d__Bacteria;p__Bdellovibrionota_B;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Oligoflexus;s__Oligoflexus tunisiensis	0.9999999908236248
OTU17701	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Byssovorax;s__Byssovorax cruenta	0.8732671211180907
OTU17710	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae	0.9999999999474072
OTU17712	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__PALSA-1347;s__PALSA-1347 sp003136315	0.7600463194296408
OTU17717	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Paenibacillales;f__Paenibacillaceae	0.9600453630369621
OTU17722	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-513;s__Palsa-513 sp003138355	0.8234978587037507
OTU17724	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera	0.974834528029406
OTU17729	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9999899070478208
OTU17735	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__URHD0088;g__URHD0088;s__URHD0088 sp000518365	0.999997444991517
OTU17737	d__Bacteria;p__Proteobacteria	0.8250024186520459
OTU17745	d__Bacteria;p__Proteobacteria	0.7933239896161992
OTU17747	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__Niastella populi	0.9912439217616469
OTU17750	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__Luteitalea pratensis	0.9210852554181465
OTU17756	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9	0.9160805487660397
OTU17758	d__Bacteria;p__Binatota;c__Binatia;o__HRBIN30;f__HRBIN30;g__HRBIN30;s__HRBIN30 sp002898795	0.9990297000421812
OTU17759	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Byssovorax;s__Byssovorax cruenta	0.940660181623443
OTU17761	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Chryseolinea;s__Chryseolinea serpens	0.913534334417935
OTU17765	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Pajaroellobacter;s__Pajaroellobacter abortibovis	0.9138937000441661
OTU17767	d__Bacteria	0.9999976547380061
OTU17772	d__Bacteria	0.9999973395607122
OTU17775	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__Fimbriiglobus ruber	0.9959053741577362
OTU17779	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Actinoplanes;s__Actinoplanes lutulentus	0.9821643601834993
OTU17780	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosospira	0.7270385825829212
OTU17783	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.9999711916739678
OTU17787	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003142855	0.9995898427006591
OTU17803	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	0.991812422339726
OTU17804	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9999318023890631
OTU17807	d__Bacteria	0.9999999957150645
OTU17823	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9904129518252357
OTU17824	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA11883;s__UBA11883 sp002714565	0.725192649999145
OTU17826	d__Bacteria;p__Chloroflexota_A;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__GWC2-73-18;s__GWC2-73-18 sp001794945	0.9999995002853096
OTU17850	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1931;s__UBA1931 sp002337125	0.9987977837194117
OTU17852	d__Bacteria	0.9999994628152084
OTU17853	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Palsa-1150;s__Palsa-1150 sp003153495	0.8094378972669766
OTU17857	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9999944027924995
OTU17869	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae	0.9805811488265067
OTU17877	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b	0.9317195782076483
OTU17880	d__Bacteria;p__Acidobacteriota	0.9228468704204491
OTU17882	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae	0.9902857465665543
OTU17889	d__Bacteria	0.9999991730148307
OTU17894	d__Bacteria;p__Desulfobacterota	0.788319444998515
OTU17897	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__SCN-69-37;s__SCN-69-37 sp001724025	0.9983080356975962
OTU17898	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae	0.9999935576538767
OTU17899	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003142855	0.9998751840091424
OTU17901	d__Bacteria;p__Binatota;c__Binatia;o__HRBIN30;f__HRBIN30;g__HRBIN30;s__HRBIN30 sp002898795	0.9417201154056841
OTU17902	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	0.9890266357225624
OTU17904	d__Bacteria	0.9928827706315023
OTU17906	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9975102069496152
OTU17908	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp002400415	0.8467013390951181
OTU17913	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora	0.945649611187731
OTU17915	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__PALSA-555;g__PALSA-555;s__PALSA-555 sp003140175	0.9884544201777087
OTU17923	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.9367818570963423
OTU17925	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9998647303497339
OTU17926	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Haloferula;s__Haloferula sp000739615	0.9338328177615788
OTU17930	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__Chthoniobacter flavus	0.9999962169304772
OTU17931	d__Bacteria	0.9999999411246598
OTU17934	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665	0.9972425159206874
OTU17935	d__Bacteria	0.9999792210139548
OTU17936	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae	0.8928905708800027
OTU17938	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__Luteitalea pratensis	0.9997292531935638
OTU17939	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp001898465	0.9990994725736518
OTU17940	d__Bacteria	0.9955973419301695
OTU17941	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9971620336389166
OTU17942	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__Peribacteraceae	0.9998856120352491
OTU17944	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae	0.9999637219473141
OTU17946	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA12079;g__UBA12079	0.792675065671997
OTU17947	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA4416;s__UBA4416 sp002420145	0.9999501012685229
OTU17948	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__GWA2-44-7;f__UBA8517;g__GWB1-38-13;s__GWB1-38-13 sp000993685	0.734666950203421
OTU17949	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.9884031408736798
OTU17951	d__Bacteria	0.9999991219219047
OTU17952	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__XYB1-36-10;g__XYB1-36-10;s__XYB1-36-10 sp001821375	0.9890174920385638
OTU17953	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	0.8921969896572935
OTU17954	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9420165605487487
OTU17955	d__Bacteria;p__Chloroflexota_A;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__GWC2-73-18;s__GWC2-73-18 sp001794945	0.9999553364519475
OTU17956	d__Bacteria	0.9971999544618184
OTU17958	d__Bacteria	0.9999978824254353
OTU17960	d__Bacteria	0.9994721808098185
OTU17962	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.853946694540279
OTU17963	d__Bacteria;p__Omnitrophota;c__koll11;o__2-02-FULL-51-18;f__2-02-FULL-51-18;g__20-14-0-80-50-8;s__20-14-0-80-50-8 sp002779345	0.9999940672995875
OTU17965	d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikbacterales;f__GWA2-37-8;g__XYD2-FULL-39-9;s__XYD2-FULL-39-9 sp001783215	0.9021601243869589
OTU17966	d__Bacteria	0.9964606046439279
OTU17967	d__Bacteria;p__Omnitrophota;c__koll11;o__2-02-FULL-51-18;f__2-02-FULL-51-18;g__20-14-0-80-50-8;s__20-14-0-80-50-8 sp002779345	0.9999857830223194
OTU17968	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	0.9981308485810583
OTU17969	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Luteitalea;s__Luteitalea pratensis	0.7617110832326076
OTU17970	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA4142;f__UBA4142;g__UBA4142;s__UBA4142 sp002400365	0.9369445840123918
OTU17972	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__Zambryskibacteraceae;g__WO2-35-19;s__WO2-35-19 sp001824275	0.8186108191640299
OTU17973	d__Bacteria	0.9957071488187093
OTU17975	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__2-02-FULL-42-43;s__2-02-FULL-42-43 sp002793195	0.8945015939440336
OTU17977	d__Bacteria;p__Firmicutes_E;c__Symbiobacteriia;o__Symbiobacteriales;f__Symbiobacteriaceae;g__Symbiobacterium;s__Symbiobacterium thermophilum	0.9839401126132502
OTU17979	d__Bacteria	0.9999996557981656
OTU17980	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__2-12-FULL-35-15 sp001769385	0.9993427384627461
OTU17983	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9980901399159418
OTU17985	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA10450	0.7587412375545161
OTU17986	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__GWA2-44-7;f__UBA8517	0.9762589324239552
OTU17987	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__QHYU01;s__QHYU01 sp003224235	0.7251598367742228
OTU17988	d__Bacteria;p__Planctomycetota;c__Brocadiae;o__Brocadiales	0.8212163348606664
OTU17989	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__20CM-4-69-9;f__20CM-4-69-9;g__Palsa-739	0.952792729167182
OTU17998	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.9992161379680669
OTU17999	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1161;f__UBA1161;g__UBA2421;s__UBA2421 sp002343075	0.9563104641373287
OTU18003	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9952700949542365
OTU18004	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__UBA73;g__UBA73;s__UBA73 sp002496015	0.8322533743616323
OTU18006	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2163;g__UBA10103;s__UBA10103 sp002773285	0.929989201840394
OTU18008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9891567872077623
OTU18011	d__Bacteria	0.9999999999888626
OTU18017	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.9772023508830522
OTU18019	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.957732462336321
OTU18020	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2163;g__GWA1-54-10;s__GWA1-54-10 sp003135635	0.8742980245748171
OTU18021	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Taibaiella_B;s__Taibaiella_B soli	0.729289141404385
OTU18023	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.9999990079782206
OTU18024	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__2-12-FULL-35-15 sp001769385	0.7441121134116704
OTU18025	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003142855	0.9871869712234985
OTU18026	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter sp002288635	0.9224638195655117
OTU18030	d__Bacteria	0.9973830778361978
OTU18031	d__Bacteria	0.9999999786901178
OTU18033	d__Bacteria	0.9999953490940192
OTU18034	d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920;g__PALSA-1336;s__PALSA-1336 sp003151625	0.9904189247610514
OTU18035	d__Bacteria	0.9998121882932832
OTU18036	d__Bacteria	0.9999973405247056
OTU18039	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Ga0074137;s__Ga0074137 sp001464715	0.7019246597582841
OTU18040	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA9973;g__UBA9973;s__UBA9973 sp000989515	0.999765373925348
